2019_7_10_16_45_18	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021
2019_7_10_16_45_56	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988
2019_7_10_17_36_34	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_37_1	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_45_7	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_45_8	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_45_46	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_45_47	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_46_3	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
2019_7_10_17_46_4	854,0	1362,8	1019,56	1705,56	279,71	1134,81	604,144	1104,147	1356,187	1063,237	321,244	990,256	958,277	946,306	1420,331	0,364	127,364	1537,381	0,404	1391,473	779,487	1417,486	1373,500	773,517	1302,548	1698,593	46,617	297,623	1637,636	625,644	229,652	455,652	133,654	912,755	440,759	546,766	613,790	1133,827	1254,869	881,875	898,894	0,904	1229,917	596,921	413,927	1485,942	1527,944	519,946	112,1007	871,1011	1032,1021	1032,988	375,0	474,0	0,8	213,32	452,35	286,68	0,100	378,131	267,169	201,265	284,265	497,425	577,441
